title,company,rating,review_count,urgently_hiring,snippet,dradis_job,new_job,sponsored,featured_employer,indeed_applyable,source_id,job_location_postal,salary_min,salary_max,company_has_link,job_type_Full-time,job_type_Part-time,job_type_Temporary,job_type_Contract,job_type_Internship,job_type_N/A,relative_time,activity_date,activity_date_na,location_remote,no_postal,remote_work_model,hires_needed_na,hires_needed_exact_na,hires_needed_exact
Senior Backend Developer,Ntrinsec,0.0,0,True,We are looking for a hardworking and creative individual who can interact and provide input on a variety of tasks as we evolve our products.,True,False,True,False,True,18253853,80120.0,120000,150000,False,True,False,False,False,False,False,31,3,False,False,False,1,True,False,1
Full Stack Java Engineer,"Brokerage Management Solutions, Inc",0.0,0,False,"2-3+ years of professional software development experience in Java.
 You'll be pushing code daily and responsible for all aspects, from front-end through back",True,False,True,False,True,12989531,33487.0,40000,65000,False,True,False,False,False,False,False,8,2,False,False,False,0,True,False,1
Senior Lead Software Engineer,Analogiks,0.0,0,False,"Define the technical vision, engineering rigor, and architectural best practices to manage a team of software engineers.",True,False,True,False,True,16168302,55317.0,150000,170000,False,True,False,False,False,False,False,21,3,False,True,True,2,True,False,2
Sr. Software Engineer,"ClearEdge3D, Inc.",0.0,0,False,"Mentor teammates in software development theory and practices.
 5+ years of professional experience in commercial software development and delivery.",True,True,True,False,True,16629838,80027.0,110000,130000,False,True,False,False,False,False,False,5,6,False,False,False,0,True,False,1
Senior Software Development Manager,Intricon Corp,3.0,23,True,"The successful candidate will be well versed in modern software languages and software planning and development tools.
 Interacts with all levels of management.",True,False,True,False,True,154586,55112.0,114000,129000,True,True,False,False,False,False,False,31,3,False,False,False,1,False,False,1
Very Urgent ::::::::: Snowflakes with Devops,TCS,3.7,296,False,"_Must have development experience also led and implemented and managed Snowflake Environment_.
 _He would be leading the Snowflake operations team and will be",True,False,False,False,True,20176064,55317.0,120000,130000,True,True,False,False,False,False,False,14,3,False,False,True,1,False,False,1
Software Engineer,Liberty Mutual Insurance,3.6,4540,False,"Collaborate closely with a team of software and test engineers to deliver complex software solutions.
 Conversant in software architecture and design patterns.",False,False,True,False,False,213,55317.0,96900,121700,True,False,False,False,False,False,True,31,-1,True,True,True,2,True,True,0
Firmware Engineer (Mid Level),Apricity Code,0.0,0,True,"Support software QA and optimize performance.
 Familiarity with software management tools, Git or equivalent.
 Design, develop, test and debug system firmware and",True,True,True,False,True,16542939,97703.0,60000,90000,False,True,False,False,False,False,False,1,-1,True,False,False,0,True,False,2
Full Stack Lead Software Developer,Confidential,0.0,0,False,Established company seeking full stack software developer for buildout of proprietary web based financial software applications.,True,False,True,False,True,5264349,99216.0,100000,140000,False,True,False,False,False,False,False,11,2,False,False,False,0,False,False,1
Blockchain Engineer (100% U.S. Remote),Michael Page,3.5,336,False,"It is expected that candidates can demonstrate senior software engineering experience, including at least 2 years recent experience on blockchain projects.",False,True,True,False,False,3315,94109.0,150000,230000,True,False,False,False,False,False,True,0,-1,True,False,False,2,True,True,0
Backend Engineer - 100% Remote - HealthTech,Michael Page,3.5,336,False,"Implement product features with Django and MySQL.
 Collaborate with the technical team to determine feature prioritization, requirements, and design.",False,True,True,False,True,3315,2110.0,100000,150000,True,False,False,False,False,False,True,5,-1,True,False,False,2,True,True,0
"Senior Software Engineer, Backend - Remote",Project Admission,0.0,0,False,"Job Type: Full-time | Remote.
 Be self-directed and be able to prioritize your own workload.
 Participate and follow through feature development, from project",True,False,True,False,True,9905627,55317.0,120000,150000,False,True,False,False,False,False,False,19,3,False,True,True,2,True,False,1
Senior Software Engineer- BackEnd,HealthMark Group,3.4,16,False,"As a key member of HealthMark¡¦s software engineering team you will be focused on designing, developing, and installing software solutions.",True,False,True,True,True,3195251,55317.0,100000,140000,True,True,False,False,False,False,False,8,7,False,True,True,2,False,False,2
Staff Software Engineer - Job Search Experience,Indeed,4.3,824,False,"Actively participate with an Agile team of 4-6 software engineers.
 Experience helping fellow engineers through code reviews and writing documentation.",False,False,True,True,True,15530,55317.0,132000,192000,True,True,False,False,False,False,False,31,-1,True,True,True,2,True,True,0
Robotics Software Development Engineer: Path Planning and Navigation,Discovery Robotics Corporation,0.0,0,False,"At least 2 years practical experience in software development.
 Specifically, we are looking for a Robotics Software Development engineer specializing in path",True,False,True,False,True,7592255,15213.0,91000,115000,False,True,False,False,False,False,False,31,3,False,False,False,0,False,False,1
Cloud Engineer - Infrastructure Operations,Koch Industries,3.6,727,False,"Performing software upgrades, kernel patching, and errata patches.
 This role will be part of a team that builds the automation around provisioning, monitoring,",False,False,False,False,False,36722,77073.0,135000,180000,True,False,False,False,False,False,True,31,-1,True,False,False,0,True,True,0
Site Reliability Engineer,"Prime Trust, LLC",0.0,0,True,"Combine software and systems knowledge to engineer high-volume distributed systems in a reliable, scalable, and fault-tolerant manner.",True,False,True,False,True,7935666,55317.0,112000,175000,False,True,False,False,False,False,False,31,3,False,True,True,2,False,False,1
AWS/Python Software Developer,AeroPay,0.0,0,True,"Collaborate with internal teams to fix and improve software.
 In-depth knowledge of modern Web Development with previous experience in software programming.",True,False,True,False,True,10253468,60613.0,60000,90000,False,True,False,False,False,False,False,31,3,False,False,False,1,True,False,1
Senior PHP Developer,Chargezoom,0.0,0,True,"Troubleshoot, test and maintain the core product software and databases to ensure strong optimization and functionality.
 Write ¡§clean¡¨, well-designed code.",True,False,True,False,True,15671659,92612.0,100000,120000,False,True,False,False,False,False,False,31,4,False,False,False,0,False,False,1
Programmer Analyst IV,MKS2 Technologies,0.0,0,False,Writes and compiles complex code based on documented design or designs application architecture that integrates application software and delivery subsystems for,True,False,True,False,True,1381713,55317.0,130000,145000,False,True,False,False,True,False,False,31,3,False,True,True,2,False,False,1
"Solutions Engineer, Software",Liberty Mutual Insurance,3.6,4540,False,"Facilitate collaboration between engineers, product owners, and designers.
 You will also collaborate closely with solutions engineers and architects within GRM",False,False,True,False,False,213,55317.0,153800,200000,True,False,False,False,False,False,True,31,-1,True,True,True,2,True,True,0
Senior Software Engineer (Tools & Infrastructure),Indeed,4.3,824,False,"Collaborate with software engineers, UX designers, and QA engineers to develop workable solutions and to ensure specifications are clearly defined.",False,False,True,True,True,15530,55317.0,109000,159000,True,True,False,False,False,False,False,31,-1,True,False,True,2,True,True,0
Embedded Systems Engineer,Nortek,0.0,0,False,"Do you want see your work lead to real products helping ocean researchers?
 Nortek is opening up a center of excellence in Del Mar that will focus on acoustic",True,False,True,True,True,12497450,92014.0,90000,150000,False,True,False,False,False,False,False,31,14,False,False,False,0,True,False,1
"Solutions Engineer, Software",Liberty Mutual Insurance,3.6,4540,False,"10+ years of relevant software engineering experience.
 Design and architect solutions for software components and applications based on functional specification",False,False,True,True,False,213,98101.0,150000,200000,True,False,False,False,False,False,True,28,-1,True,False,False,0,True,True,0
"Manager, Software Engineering- Marketplace (Indeed Apply Integrations)",Indeed,4.3,824,False,Mentor engineers and provide feedback on software architecture designs and implementations of new products and features.,False,True,True,True,True,15530,55317.0,132000,192000,True,True,False,False,False,False,False,1,-1,True,True,True,2,True,True,0
"Solutions Engineer, Software - RPA",Liberty Mutual Insurance,3.6,4540,False,"Knowledgeable in software engineering languages and tools; proficient in new and emerging technologies.
 As a Solutions Engineer you will work with your product",False,False,True,True,False,213,55317.0,150000,200000,True,False,False,False,False,False,True,28,-1,True,False,True,0,True,True,0
Front-End and AMS Web Engineer (REMOTE),"The Air-Conditioning, Heating, and Refrigeration Institute (AHRI)",0.0,0,False,"This position serves as a technical resource responsible for the development and maintenance of the Association Management System (AMS) and AHRI websites,",True,False,False,False,True,11476464,22201.0,76000,89000,False,True,False,False,False,False,False,9,-1,True,False,False,0,True,True,0
Senior Software Engineer - Mobile/Front End,HOMMA Inc.,0.0,0,False,"Experience or having deep understanding of designing software architecture.
 A seasoned Engineer - you have 5+ years experience shipping high-complexity",True,False,True,False,True,18890228,55317.0,132000,160000,False,True,False,False,False,False,False,31,21,False,False,True,2,False,False,1
Senior C++ Software Engineer,"VIDEON CENTRAL, INC.",3.0,1,False,"Create and analyze software architectures.
 5+ years of software development experience.
 Create working, quality software through a combination of coding,",True,True,True,False,True,1636718,16803.0,120000,180000,False,True,False,False,False,False,False,0,-1,True,False,False,2,False,False,2
"Sr. Software Engineer (C++, C#, 2D/3D)",BigR.io,0.0,0,False,"Support, maintain, and document software functionality.
 Experience with software configuration management and source control systems (i.e. Mercurial).",True,False,True,True,True,3404345,55317.0,120000,150000,False,True,False,False,False,False,False,8,3,False,False,True,0,True,False,1
Director of Software Engineering,Caring People Home Healthcare,3.5,33,False,"Experience working in agile software development environments.
 Competitive salary - starting at $100K+ (salary depends on experience, skills and education level",True,True,True,False,True,10086981,33407.0,100000,120000,True,True,False,False,False,False,False,0,-1,True,False,False,0,False,False,1
"DevOps Engineer, Microservices Architect",Rethink,0.0,0,True,"Experience developing RCM software or developing accounting software.
 Work very closely with the software engineering, product management, and operations teams",True,False,True,True,True,4713585,10001.0,120000,140000,False,True,False,False,False,False,False,31,-1,True,False,False,1,False,False,1
Embedded Software Developer - C/C++ Experience Required,Real Time Automation,0.0,0,False,"Good organizational planning, project and time management skills.
 5+ years of being project proficient in C/C++ embedded programming.",True,False,True,False,True,8779736,55317.0,80000,100000,False,True,False,False,False,False,False,21,-1,True,False,True,0,False,False,1
"Solutions Engineer, Software",Liberty Mutual Insurance,3.6,4540,False,"Knowledgeable in software engineering languages and tools; proficient in new and emerging technologies.
 As a Solutions Engineer you will work with your product",False,False,True,True,False,213,55317.0,150000,200000,True,False,False,False,False,False,True,31,-1,True,True,True,2,True,True,0
"1372-Sr Application Developer, New York, NY",Infoorigin inc,0.0,0,False,"Knowledge of software and hardware logical and physical deployment and performance.
 Extensive years of working experience in programming.",True,False,False,False,True,14574814,55317.0,73694,160030,False,True,False,False,False,False,False,31,22,False,False,True,0,False,False,1
Full Stack Programmer/PHP Developer,DigiSphere Marketing,4.7,3,True,"Troubleshoot, debug and upgrade software.
 Test software to ensure responsiveness and efficiency.
 Participating in the design and creation of scalable software.",True,True,True,False,True,800535,34241.0,40000,60000,True,True,False,False,False,False,False,7,6,False,False,False,0,False,False,1
Senior Software Engineer,Underdog.io,0.0,0,True,"They're working on interesting technical challenges and must be respectful of your time to stay active.
 Experience in libraries and frameworks such as React,",True,True,True,False,False,20359943,55317.0,134000,203000,False,True,False,False,False,False,False,7,7,False,False,True,0,True,False,3
Senior Software Engineer/Developer,Confidential,0.0,0,True,"Candidates must be proficient with HTML, CSS, JavaScript, PHP and MySQL.
 Should be able to work in a team, able to analyze client requirements and develop a",True,False,True,False,True,17354662,1747.0,95000,125000,False,True,False,False,False,False,False,31,-1,True,False,False,0,True,False,1
Software Engineer C#/Node.JS (Spanish-English Speaker),AlphaPoint,4.3,3,False,"JS development in conjunction with our core C# developers to enhance our blockchain integration and custody offerings.
 Fluency in Spanish and English languages.",True,True,True,False,True,15708280,55317.0,110000,150000,True,True,False,False,False,False,False,5,2,False,True,True,2,False,False,2
Full Stack .NET Software Developer,GETIDA,0.0,0,True,"Develop information systems by designing, developing software solutions.
 * Develop software solutions by studying information needs; conferring with users;",True,False,True,False,True,18325242,7666.0,105000,140000,False,True,False,False,True,False,False,26,3,False,False,False,0,False,False,1
.Net Developer,"KTL Solutions, Inc",0.0,0,True,"Collaborate with internal teams to produce software design and architecture.
 Net developer to build software using languages and technologies of the .",True,False,True,True,True,1278157,21704.0,90000,110000,False,True,False,False,False,False,False,31,3,False,False,False,0,True,False,2
Senior Software Engineer,Reaktor,5.0,6,True,"Ability to make things, and to make things happen.
 Deep compassion for people¡Xboth those around you, and those who will use the products you build.",True,False,True,False,True,5849642,55317.0,110000,150000,True,True,False,False,False,False,False,31,3,False,True,True,2,False,False,0
Senior ASP.Net Developer,Spark Development Network,4.0,4,True,"We offer competitive salaries to qualified applicants.
 Creating innovative solutions to solve the needs of the fastest growing churches.",True,False,True,False,True,5700165,85373.0,70000,120000,True,True,False,False,False,False,False,31,3,False,False,False,1,False,False,1
Full-Stack Engineer,Michael Page,3.5,336,False,"Experience building product quality software.
 For frontend React components you will research and implement a state management approach.",False,False,True,False,False,3315,55317.0,150000,180000,True,False,False,False,False,False,True,31,-1,True,False,True,2,True,True,0
Urgent Requirement of Senior .NET Developer,yashco systems,0.0,0,False,"Job Type: 12 Months (with possible extension).
 Note\*: Only looking for H1B Candidates (will not entertain any candidates who have left less than 1.5 years of",True,False,False,False,True,20298091,95542.0,114400,124800,False,True,False,False,False,False,False,9,10,False,False,False,1,False,False,0
Software Engineer,Environmental Risk Management Inc,4.0,2,False,"Software engineering: 1 year (Preferred).
 Responsible for managing and developing the companies software systems and processes and improving customer",True,False,False,False,True,17377191,55317.0,125000,180000,True,True,False,False,False,False,False,31,8,False,True,True,2,True,False,0
Senior/ Principal Software Engineer ¡V Financial Services Tech,Liberty Mutual Insurance,3.6,4540,False,"Customer-centric engineer: Putting clients' needs first, you'll translate customer requirements into technical applications and support the implementation of",False,False,True,True,False,213,55317.0,120000,154000,True,False,False,False,False,False,True,31,-1,True,True,True,2,True,True,0
Software Validantion Engineer - Medical Devices,Infutronix LLC,3.6,7,False,"2 ¡V 4 years of experience in software testing.
 This position is responsible for providing quality assurance process support in accordance with documented",True,False,True,True,True,9092266,1760.0,60000,90000,True,True,False,False,False,False,False,31,2,False,False,False,1,True,False,1
Senior ASP.Net Developer,Spark Development Network,4.0,4,True,"We offer competitive salaries to qualified applicants.
 Creating innovative solutions to solve the needs of the fastest growing churches.",True,False,True,False,True,5700165,85373.0,70000,120000,True,True,False,False,False,False,False,31,3,False,False,False,1,False,False,1
Junior Software Developer ¡V (Microsoft Full-Stack),ETHANY Corporation,0.0,0,False,"Ability to provide accurate estimates for software development efforts.
 Good requirements gathering, testing, debugging skills are required to produce quality",True,True,False,False,True,757332,14534.0,60000,65000,False,True,False,False,False,False,False,2,-1,True,False,False,2,False,False,1
Software Engineer / Senior Software Engineer,Liberty Mutual Insurance,3.6,4540,False,"General knowledge of agile software development concepts and processes.
 Generally, 2+ years' work experience in an software engineering environment.",False,True,True,False,False,213,55317.0,78100,154000,True,False,False,False,False,False,True,6,-1,True,True,True,2,True,True,0
Security Software Engineer,Skyward Federal LLC,0.0,0,False,"Create and maintain high quality distributed system software.
 Passion for new technologies, software &amp; processes.
 Fully-vested 401k matching (up to 10%),.",True,False,True,False,True,15358897,55317.0,100000,155000,False,True,False,False,False,False,False,31,8,False,False,True,2,False,False,1
Medical Device Software Test Engineer,"Simpson Interventions, Inc.",0.0,0,False,"Participate in code reviews, software module tests, software technical reviews and software development phase reviews.",True,False,False,False,True,20283164,95008.0,110000,180000,False,True,False,False,False,False,False,31,-1,True,False,False,0,True,False,1
Senior DevOps Engineer,Smith & Nephew,3.6,921,False,"6+ years experience working in a software development and verification organization.
 Drive troubleshooting and root cause analysis for internal and customer",True,True,False,False,True,7990942,55317.0,100000,125000,True,True,False,False,False,False,False,5,3,False,False,True,0,False,False,1
Software Engineer,Liberty Mutual Insurance,3.6,4540,False,"Collaborate closely with a team of software and test engineers to deliver complex software solutions.
 Conversant in software architecture and design patterns.",False,False,True,True,False,213,55317.0,96900,121700,True,False,False,False,False,False,True,31,-1,True,True,True,2,True,True,0
Front End Angular Developer,Raymond James Financial,3.8,675,False,"Participates in software system testing and validation procedures, programming and documentation.
 At Raymond James, we are building the premier alternative to",False,False,False,False,False,1566,33716.0,110000,120000,True,True,False,False,False,False,False,9,-1,True,False,False,0,True,True,0
Senior Backend Engineer,VIMworld Inc,0.0,0,False,"? 3+ years¡¦ experience in software engineering.
 We're looking for someone who creates libraries and services with empathy for the user, be they internal or",True,False,True,False,True,19498571,55317.0,80000,100000,False,True,False,False,False,False,False,31,2,False,True,True,2,False,False,1
Android Developer,"DatChat, Inc.",0.0,0,True,This Android app developer will work with our team of talented engineers to design and build the next generation of our mobile applications.,True,False,True,False,True,18542752,8901.0,120000,160000,False,True,False,False,False,False,False,9,3,False,False,False,0,True,False,2
Senior Software Engineer,Liberty Mutual Insurance,3.6,4540,False,"Collaborating closely with a team of software engineers to deliver complex software solutions.
 Working in an agile environment with business stakeholders,",False,True,True,True,False,213,55317.0,100000,174700,True,False,False,False,False,False,True,5,-1,True,True,True,2,True,True,0
Lead Software Engineer,Topaz Labs,5.0,1,True,"Self-driven with passion for high quality customer-centric software delivery.
 Our products get used by tens of thousands of paid customers every day, ranging",True,False,True,False,True,404130,55317.0,100000,200000,False,True,False,False,False,False,False,31,-1,True,False,True,0,False,False,1
Bioinformatics Software Engineer,LatchAI,0.0,0,True,"Work with a team of software engineers to design / implement flexible multi-omics pipelines.
 Inform decision-making and software design by applying",True,False,True,False,True,20561830,94103.0,100000,130000,False,True,False,False,False,False,False,21,2,False,False,False,0,False,False,1
Software Engineer Manager,Found Professionals,0.0,0,False,"You have 5-7 years of software development experience.
 They are leveraging the latest cloud-native technologies and data science techniques to design and deploy",True,False,True,False,True,10375976,30305.0,123000,143000,False,True,False,False,False,False,False,31,2,False,False,False,1,False,False,1
Embedded Software & Electronics Engineer,Artel,0.0,0,False,"Software controls: 3 years (Required).
 3 to 5 years¡¦ experience (preferably related to software controls and/or instrument design).",True,False,True,False,True,9652186,4092.0,80000,100000,False,True,False,False,False,False,False,31,2,False,False,False,0,True,False,1
"Software Engineer, Backend - Remote",Project Admission,0.0,0,False,"Job Type: Full-time | Remote.
 Be self-directed and be able to prioritize your own workload.
 Participate and follow through feature development, from project",True,False,True,False,True,9905627,55317.0,105000,120000,False,True,False,False,False,False,False,19,3,False,False,True,2,True,False,1
Senior Software Engineer,Glympse Bio,0.0,0,False,"We are looking for an exceptional software engineer to design and implement our computational platform, including software for laboratory operations and R&amp;D,",True,False,True,False,True,14035881,55317.0,125000,150000,False,True,False,False,False,False,False,31,-1,True,False,True,1,False,False,1
.Net Developer,"KTL Solutions, Inc",0.0,0,True,"Collaborate with internal teams to produce software design and architecture.
 Net developer to build software using languages and technologies of the .",True,False,True,False,True,1278157,21704.0,90000,110000,False,True,False,False,False,False,False,31,3,False,False,False,0,True,False,2
Lead Software/Java Engineer,Bectran,1.5,4,False,"Hands-on Design and Build of Java/J2EE based full stack software components.
 Our customers enjoy the ease, speed and cost-effectiveness of adopting the Bectran",True,True,True,False,True,19891121,55317.0,90000,130000,True,True,False,False,False,False,False,7,-1,True,False,True,0,True,False,1
FullStack Software Engineer - Property Care Software - $160k,Michael Page,3.5,336,False,"Take time to help engineers solve problems, lead by example, and level up the organization.
 Work with a team to produce maintainable and scalable software that",False,True,True,False,True,3315,2110.0,120000,160000,True,False,False,False,False,False,True,6,-1,True,False,False,2,True,True,0
Software Engineer,Renaissance,0.0,0,False,"Use the latest modern frameworks, such as .
 NET Core, Angular is 7.2 , and GraphQL.
 Influence a new CI build process using Git, Terraform, Ansible, Jenkins, and",False,False,True,False,False,2389444,55317.0,74900,142800,False,True,False,False,False,False,False,31,-1,True,True,True,2,True,True,0
Software Engineer,LeaseTrack,0.0,0,False,"Believer in Lean and Agile values and principles for building software.
 3 years of experience as an engineer with dynamic and/or compiled programming languages.",True,False,True,True,True,6451058,12110.0,65000,125000,False,True,False,False,False,False,False,31,3,False,False,False,0,False,False,3
Software Generalist ¡V Fullstack,Burstorm,4.0,1,False,We have several roles and focus areas available.,False,False,False,False,False,8175455,55317.0,80000,150000,False,True,False,False,False,False,False,31,-1,True,False,True,0,True,True,0
Senior Software Engineer,Cadent Sourcing,0.0,0,False,"5 years in a Software Engineering position.
 Excellent knowledge and experience of TypeScript (or JavaScript).
 Equally good knowledge of Node.",True,False,True,False,True,15055148,55317.0,130000,140000,False,True,False,False,False,False,False,8,2,False,False,True,2,False,False,1
Staff Site Reliability Engineer - Enterprise,Indeed,4.3,824,False,"We work closely with software developers and system engineers to drive adoption of modern reliability practices like SLOs, error budget policies, actionable",False,False,False,False,True,15530,94086.0,180000,260000,True,True,False,False,False,False,False,31,-1,True,False,False,0,True,True,0
Associate Software Developer,Traject Data,0.0,0,False,"Work directly with senior engineers and product leadership.
 Data: MySQL, Redis, S3, Athena, SQS, BigQuery.
 DevOps: GitHub, Docker, ECR, Circle CI, unit testing.",True,False,True,False,True,11287051,55317.0,80000,110000,False,True,False,False,False,False,False,15,2,False,True,True,2,False,False,1
ORACLE DEVELOPER,"Nationwide Title Clearing, Inc.",3.5,155,False,"Nationwide Title Clearing, Inc. (NTC) is an award-winning, expert research and document service provider in the residential mortgage industry for 26 years.",False,False,False,False,True,17210464,34683.0,85000,105000,True,True,False,False,False,False,False,31,-1,True,False,False,0,True,True,0
Software Engineer,Admediary,0.0,0,False,"1-2 years of professional software development experience.
 This role can be based from our Valencia, CA headquarters but for the right candidate can also be",True,False,True,False,True,18449584,55317.0,63000,93000,False,True,False,False,False,False,False,13,8,False,True,True,2,False,False,1
Core Platform Engineer (Python),Advent Analytics Inc.,0.0,0,True,What you bring to the table: - Bachelor¡¦s degree from an accredited college or university or equivalent work experience - 7+ years industry experience creating,True,True,False,False,True,20653083,55317.0,130000,175000,False,True,False,False,False,False,False,5,2,False,False,True,0,False,False,1
Software Engineer III,Wolters Kluwer,3.6,850,True,"* Knowledge of common software design patterns (MVC3 or MVC4 preferred).
 Minimum of 5 years of experience in professional software development (Microsoft Stack",True,True,True,False,True,11117413,55317.0,111000,125000,True,True,False,False,False,False,False,1,-1,True,False,True,0,False,True,0
Sr. Software Engineer,BigBear.ai,4.8,19,False,"Knowledge of professional software engineering practices &amp; best practices for the full software development life cycle, including coding standards, code reviews",True,False,False,False,True,13426673,55317.0,120000,170000,True,True,False,False,False,False,False,31,3,False,False,True,1,False,False,5
Software Development Engineer in Test (SDET),Around,0.0,0,True,"Proactively work with developers to debug software and hardware solutions during new product development.
 Improvise and manually test edge cases with specific",True,False,False,False,True,20202216,55317.0,90000,130000,False,True,False,False,False,False,False,14,14,False,True,True,2,True,False,1
Experienced Software Engineer,Liberty Mutual Insurance,3.6,4540,False,"Customer-centric engineer: Putting clients' needs first, you'll translate customer requirements into technical applications and support the implementation of",False,False,True,True,False,213,55317.0,78000,172000,True,False,False,False,False,False,True,31,-1,True,True,True,2,True,True,0
IOT Test Engineer III,"ArcLight Wireless, Inc.",0.0,0,False,The Test Engineer II / III position is intend to be a technical resource within the ArcLight test team that can function independently or within a team working,True,False,True,False,True,904198,7920.0,70000,80000,False,True,False,False,False,False,False,29,3,False,False,False,0,False,False,2
Software Developer,Adora,0.0,0,True,"Design and update software database.
 Develop, test and implement new software programs.
 3-5 years¡¦ experience developing and implementing software applications.",True,False,True,False,True,11576481,95678.0,70000,100000,False,True,False,False,False,False,False,31,2,False,False,False,0,True,False,3
Web Development Manager,Slicedbread.agency,5.0,2,False,"Proficiencies with project management softwares such as Clickup, Monday.com, Jira, Asana, and/or Basecamp.
 Expertise and proven work experience with platforms",True,True,False,False,True,4975278,55317.0,75000,80000,True,True,False,False,False,False,False,7,3,False,True,True,2,False,False,1
React JS Engineer,Checkmate Partners,0.0,0,True,"3+ years of software development experience.
 We¡¦re looking for an experienced yet humble, detail-oriented, and customer-focused software engineer who embraces",True,False,True,False,True,18658572,55317.0,120000,200000,False,True,False,False,False,False,False,31,3,False,False,True,2,False,False,1
Bioinformatics Software Engineer,LatchAI,0.0,0,True,"Work with a team of software engineers to design / implement flexible multi-omics pipelines.
 Inform decision-making and software design by applying",True,False,True,False,True,20561830,94103.0,100000,130000,False,True,False,False,False,False,False,21,2,False,False,False,0,False,False,1
Senior Software Engineer (Tools & Infrastructure),Indeed,4.3,824,False,"Collaborate with software engineers, UX designers, and QA engineers to develop workable solutions and to ensure specifications are clearly defined.",False,False,True,True,True,15530,55317.0,109000,159000,True,True,False,False,False,False,False,31,-1,True,False,True,2,True,True,0
Java Software Engineer,iVoyant LLC,4.0,1,True,"Design, develop, test, deploy, maintain and improve software.
 We need our engineers to be versatile, display leadership qualities and be enthusiastic to tackle",True,False,True,True,True,9165920,30346.0,70000,100000,False,True,False,False,False,False,False,31,2,False,False,False,1,False,False,3
Senior Full Stack Developer,Robin,4.1,16,False,"You will be looked to as a senior authority in software development and delivery.
 You understand software design patterns, how to best apply them, and are up to",True,True,False,False,True,20657984,55317.0,175000,200000,True,True,False,False,False,False,False,7,6,False,False,True,0,False,False,1
Staff Site Reliability Engineer,Indeed,4.3,824,False,"We work closely with software developers and system engineers to drive adoption of modern reliability practices like SLOs, error budget policies, actionable",False,False,True,True,True,15530,55317.0,132000,192000,True,True,False,False,False,False,False,31,-1,True,True,True,2,True,True,0
Software Engineer,Volto Consulting,0.0,0,False,You will provide *product development &amp; technical support to the OmniData implementation team* and acts as *liaison between the implementation and development,True,False,False,False,True,17326541,55317.0,75000,85000,False,True,False,False,False,False,False,14,3,False,True,True,2,False,False,2
Lead Software Engineer .NET,"Olivine, Inc.",0.0,0,False,"6+ years of experience developing commercial software.
 Commercial software development: 6 years (Preferred).
 While this is a remote employment opportunity, you",True,False,True,False,True,11839928,55317.0,110000,150000,False,True,False,False,False,False,False,20,3,False,True,True,2,False,False,1
Senior Web Developer,FreeRateUpdate.com LLC,0.0,0,True,No: Not providing sponsorship for this job.,True,False,True,False,True,2376962,19317.0,100000,120000,False,True,False,False,False,False,False,31,-1,True,False,False,0,True,False,2
Software Programmer,Vibrac Precision Test Systems,0.0,0,False,"Software programming: 3 years (Preferred).
 *Develop and manage computer infrastructure on company software systems.
 Math aptitude and problem solving skills.",True,True,True,False,True,15056305,3103.0,46000,65000,False,True,False,False,False,False,False,6,3,False,False,False,0,False,False,1
Sr. Software Engineer - APIs and Microservices,loanDepot,3.1,506,True,Designs software for reliability and automated deployment by creating detailed unit tests using an appropriate testing framework.,True,False,True,False,True,16619159,55317.0,105000,140000,True,True,False,False,False,False,False,31,2,False,False,True,1,False,False,6
Principal Software Engineer,Indeed,4.3,824,False,"Demonstrated ability to deliver through other software engineers.
 Demonstrated success working on software engineering problems that span multiple products.",False,False,True,False,True,15530,55317.0,207000,301000,True,True,False,False,False,False,False,31,-1,True,True,True,2,True,True,0
Lead Java Engineer,INSHUR,5.0,1,False,"Have experience designing and running API based software in containers.
 Supported by (and reporting to) the Engineering Manager in your team, you'll be joining",False,False,False,False,True,13291814,55317.0,135000,150000,False,True,False,False,False,False,False,31,-1,True,True,True,0,True,True,0
IOS Developer,PDT,3.8,13,False,"We are a cross-functional team of people dedicated to enabling world-class, cross-product experiences through design.
 Temporarily due to COVID-19.",True,True,False,False,True,20133077,55317.0,80000,120000,True,True,False,False,False,False,False,0,-1,True,False,True,1,False,False,5
Python developer(W2 roles),Techpro solutions inc,0.0,0,False,"Will provide you on job support.
 Job Types: Full-time, Contract.",True,True,False,False,True,20406154,8536.0,60000,80000,False,True,False,False,True,False,False,6,3,False,False,False,0,False,False,5
Software Engineer,"MarketSpark, Inc.",0.0,0,True,"Good working knowledge of software design patterns.
 Jenkins or other CICD experience.
 Solid understanding of networking/distributed computing environment",True,False,True,False,True,12109079,92101.0,100000,120000,False,True,False,False,False,False,False,13,3,False,False,False,0,True,False,1
Senior Software Engineer,Liberty Mutual Insurance,3.6,4540,False,"Collaborating closely with a team of software engineers to deliver complex software solutions.
 Working in an agile environment with business stakeholders,",False,False,True,True,False,213,55317.0,100000,174700,True,False,False,False,False,False,True,30,-1,True,True,True,2,True,True,0
Senior Software / Staff Engineer,idemeum,0.0,0,True,"4 years of software development experience.
 Passion for collaborative development and support of quality hosted software services.",True,False,True,False,True,20583112,94303.0,125000,180000,False,True,False,False,False,False,False,18,5,False,False,False,2,False,False,1
Software Engineer,Spectric Labs,0.0,0,False,"You have experience in software life-cycle management (and associated tools) and the ability to develop robust, production-ready software.",True,False,True,False,True,15265635,55317.0,70000,180000,False,True,False,False,False,False,False,31,-1,True,False,True,0,False,False,0
